column,dtype,n,n_missing,pct_missing,n_unique,is_feature_candidate,is_global
pa_f_high_dist_min63,float64,9283,17,0.0018313045351718194,5353,True,True
pa_f_open_dist_min63,float64,9283,17,0.0018313045351718194,5379,True,True
pa_f_open_roll_mean63,float64,9283,17,0.0018313045351718194,9239,True,True
pa_f_high_dist_max63,float64,9283,17,0.0018313045351718194,5150,True,True
pa_f_low_dist_max63,float64,9283,17,0.0018313045351718194,5129,True,True
pa_f_low_dist_min63,float64,9283,17,0.0018313045351718194,5384,True,True
irx_adj_close_roll_mean63,float64,9283,16,0.0017235807389852419,8923,True,True
irx_low_dist_min63,float64,9283,16,0.0017235807389852419,3565,True,True
irx_adj_close_roll_std63,float64,9283,16,0.0017235807389852419,8975,True,True
qqq_high_roll_mean63,float64,9283,16,0.0017235807389852419,9256,True,True
irx_adj_close_dist_max63,float64,9283,16,0.0017235807389852419,3409,True,True
irx_low_roll_mean63,float64,9283,16,0.0017235807389852419,8909,True,True
irx_low_roll_std63,float64,9283,16,0.0017235807389852419,8937,True,True
irx_low_dist_max63,float64,9283,16,0.0017235807389852419,3361,True,True
qqq_high_roll_std63,float64,9283,16,0.0017235807389852419,9261,True,True
spy_low_dist_max63,float64,9283,16,0.0017235807389852419,5365,True,True
spy_low_dist_min63,float64,9283,16,0.0017235807389852419,6121,True,True
spy_low_roll_mean63,float64,9283,16,0.0017235807389852419,9254,True,True
spy_low_roll_std63,float64,9283,16,0.0017235807389852419,9263,True,True
qqq_close_dist_min63,float64,9283,16,0.0017235807389852419,6028,True,True
qqq_close_dist_max63,float64,9283,16,0.0017235807389852419,5269,True,True
qqq_close_roll_mean63,float64,9283,16,0.0017235807389852419,9257,True,True
qqq_close_roll_std63,float64,9283,16,0.0017235807389852419,9263,True,True
spy_high_dist_min63,float64,9283,16,0.0017235807389852419,6069,True,True
qqq_volume_dist_min63,float64,9283,16,0.0017235807389852419,6233,True,True
qqq_volume_roll_mean63,float64,9283,16,0.0017235807389852419,9267,True,True
qqq_volume_roll_std63,float64,9283,16,0.0017235807389852419,9267,True,True
qqq_adj_close_roll_mean63,float64,9283,16,0.0017235807389852419,9264,True,True
spy_high_roll_mean63,float64,9283,16,0.0017235807389852419,9256,True,True
spy_high_roll_std63,float64,9283,16,0.0017235807389852419,9262,True,True
spy_high_dist_max63,float64,9283,16,0.0017235807389852419,5332,True,True
vix_open_dist_min63,float64,9283,16,0.0017235807389852419,5801,True,True
vix_open_dist_max63,float64,9283,16,0.0017235807389852419,5987,True,True
vix_open_roll_std63,float64,9283,16,0.0017235807389852419,9260,True,True
vix_open_roll_mean63,float64,9283,16,0.0017235807389852419,9240,True,True
dx_y_nyb_close_dist_min63,float64,9283,16,0.0017235807389852419,5628,True,True
dx_y_nyb_close_dist_max63,float64,9283,16,0.0017235807389852419,5647,True,True
dx_y_nyb_close_roll_std63,float64,9283,16,0.0017235807389852419,9257,True,True
qqq_volume_dist_max63,float64,9283,16,0.0017235807389852419,6217,True,True
dx_y_nyb_close_roll_mean63,float64,9283,16,0.0017235807389852419,9227,True,True
irx_high_roll_mean63,float64,9283,16,0.0017235807389852419,8959,True,True
irx_high_roll_std63,float64,9283,16,0.0017235807389852419,9014,True,True
dx_y_nyb_low_roll_std63,float64,9283,16,0.0017235807389852419,9251,True,True
dx_y_nyb_adj_close_roll_mean63,float64,9283,16,0.0017235807389852419,9227,True,True
dx_y_nyb_adj_close_roll_std63,float64,9283,16,0.0017235807389852419,9257,True,True
dx_y_nyb_adj_close_dist_max63,float64,9283,16,0.0017235807389852419,5647,True,True
dx_y_nyb_adj_close_dist_min63,float64,9283,16,0.0017235807389852419,5628,True,True
irx_close_dist_min63,float64,9283,16,0.0017235807389852419,3512,True,True
irx_adj_close_dist_min63,float64,9283,16,0.0017235807389852419,3512,True,True
irx_volume_roll_std63,float64,9283,16,0.0017235807389852419,129,True,True
irx_volume_roll_mean63,float64,9283,16,0.0017235807389852419,123,True,True
irx_close_roll_std63,float64,9283,16,0.0017235807389852419,8975,True,True
irx_close_dist_max63,float64,9283,16,0.0017235807389852419,3409,True,True
tnx_open_dist_min63,float64,9283,16,0.0017235807389852419,5646,True,True
spy_close_dist_max63,float64,9283,16,0.0017235807389852419,5383,True,True
vix_adj_close_dist_max63,float64,9283,16,0.0017235807389852419,5995,True,True
spy_close_dist_min63,float64,9283,16,0.0017235807389852419,6106,True,True
spy_close_roll_mean63,float64,9283,16,0.0017235807389852419,9254,True,True
spy_close_roll_std63,float64,9283,16,0.0017235807389852419,9261,True,True
qqq_adj_close_roll_std63,float64,9283,16,0.0017235807389852419,9264,True,True
qqq_adj_close_dist_max63,float64,9283,16,0.0017235807389852419,5261,True,True
qqq_adj_close_dist_min63,float64,9283,16,0.0017235807389852419,6052,True,True
vix_adj_close_roll_std63,float64,9283,16,0.0017235807389852419,9252,True,True
qqq_high_dist_max63,float64,9283,16,0.0017235807389852419,5209,True,True
vix_adj_close_roll_mean63,float64,9283,16,0.0017235807389852419,9222,True,True
vix_volume_roll_std63,float64,9283,16,0.0017235807389852419,1,True,True
qqq_high_dist_min63,float64,9283,16,0.0017235807389852419,6011,True,True
tnx_open_roll_std63,float64,9283,16,0.0017235807389852419,9252,True,True
tnx_open_dist_max63,float64,9283,16,0.0017235807389852419,5727,True,True
vix_volume_roll_mean63,float64,9283,16,0.0017235807389852419,1,True,True
tnx_high_roll_mean63,float64,9283,16,0.0017235807389852419,9240,True,True
spy_open_roll_mean63,float64,9283,16,0.0017235807389852419,9257,True,True
spy_open_dist_min63,float64,9283,16,0.0017235807389852419,6114,True,True
spy_open_dist_max63,float64,9283,16,0.0017235807389852419,5378,True,True
spy_open_roll_std63,float64,9283,16,0.0017235807389852419,9261,True,True
tnx_high_dist_min63,float64,9283,16,0.0017235807389852419,5513,True,True
tnx_high_dist_max63,float64,9283,16,0.0017235807389852419,5711,True,True
tnx_high_roll_std63,float64,9283,16,0.0017235807389852419,9255,True,True
tnx_open_roll_mean63,float64,9283,16,0.0017235807389852419,9230,True,True
qqq_low_roll_std63,float64,9283,16,0.0017235807389852419,9264,True,True
qqq_low_roll_mean63,float64,9283,16,0.0017235807389852419,9257,True,True
spy_adj_close_dist_max63,float64,9283,16,0.0017235807389852419,5310,True,True
spy_adj_close_dist_min63,float64,9283,16,0.0017235807389852419,6146,True,True
spy_adj_close_roll_std63,float64,9283,16,0.0017235807389852419,9266,True,True
vix_close_roll_mean63,float64,9283,16,0.0017235807389852419,9222,True,True
vix_close_roll_std63,float64,9283,16,0.0017235807389852419,9252,True,True
spy_adj_close_roll_mean63,float64,9283,16,0.0017235807389852419,9266,True,True
vix_close_dist_min63,float64,9283,16,0.0017235807389852419,5779,True,True
tnx_close_roll_mean63,float64,9283,16,0.0017235807389852419,9236,True,True
tnx_close_roll_std63,float64,9283,16,0.0017235807389852419,9254,True,True
tnx_low_roll_mean63,float64,9283,16,0.0017235807389852419,9231,True,True
tnx_low_roll_std63,float64,9283,16,0.0017235807389852419,9248,True,True
tnx_low_dist_max63,float64,9283,16,0.0017235807389852419,5620,True,True
tnx_low_dist_min63,float64,9283,16,0.0017235807389852419,5608,True,True
vix_adj_close_dist_min63,float64,9283,16,0.0017235807389852419,5779,True,True
vix_low_dist_min63,float64,9283,16,0.0017235807389852419,5794,True,True
vix_low_dist_max63,float64,9283,16,0.0017235807389852419,5909,True,True
vix_low_roll_std63,float64,9283,16,0.0017235807389852419,9250,True,True
vix_close_dist_max63,float64,9283,16,0.0017235807389852419,5995,True,True
tnx_close_dist_min63,float64,9283,16,0.0017235807389852419,5593,True,True
tnx_close_dist_max63,float64,9283,16,0.0017235807389852419,5683,True,True
vix_low_roll_mean63,float64,9283,16,0.0017235807389852419,9224,True,True
dx_y_nyb_high_roll_mean63,float64,9283,16,0.0017235807389852419,9239,True,True
dx_y_nyb_open_dist_max63,float64,9283,16,0.0017235807389852419,5656,True,True
dx_y_nyb_open_roll_std63,float64,9283,16,0.0017235807389852419,9247,True,True
tnx_adj_close_dist_max63,float64,9283,16,0.0017235807389852419,5683,True,True
tnx_adj_close_dist_min63,float64,9283,16,0.0017235807389852419,5593,True,True
qqq_low_dist_max63,float64,9283,16,0.0017235807389852419,5289,True,True
qqq_low_dist_min63,float64,9283,16,0.0017235807389852419,6029,True,True
tnx_adj_close_roll_mean63,float64,9283,16,0.0017235807389852419,9236,True,True
tnx_adj_close_roll_std63,float64,9283,16,0.0017235807389852419,9254,True,True
irx_open_roll_mean63,float64,9283,16,0.0017235807389852419,8972,True,True
dx_y_nyb_open_dist_min63,float64,9283,16,0.0017235807389852419,5662,True,True
dx_y_nyb_high_roll_std63,float64,9283,16,0.0017235807389852419,9259,True,True
dx_y_nyb_high_dist_max63,float64,9283,16,0.0017235807389852419,5509,True,True
dx_y_nyb_high_dist_min63,float64,9283,16,0.0017235807389852419,5512,True,True
dx_y_nyb_open_roll_mean63,float64,9283,16,0.0017235807389852419,9220,True,True
qqq_open_roll_mean63,float64,9283,16,0.0017235807389852419,9248,True,True
qqq_open_roll_std63,float64,9283,16,0.0017235807389852419,9256,True,True
spy_volume_roll_std63,float64,9283,16,0.0017235807389852419,9267,True,True
spy_volume_roll_mean63,float64,9283,16,0.0017235807389852419,9267,True,True
qqq_open_dist_min63,float64,9283,16,0.0017235807389852419,6066,True,True
qqq_open_dist_max63,float64,9283,16,0.0017235807389852419,5321,True,True
spy_volume_dist_max63,float64,9283,16,0.0017235807389852419,6238,True,True
spy_volume_dist_min63,float64,9283,16,0.0017235807389852419,6200,True,True
irx_open_roll_std63,float64,9283,16,0.0017235807389852419,9021,True,True
irx_open_dist_max63,float64,9283,16,0.0017235807389852419,3516,True,True
irx_open_logret_1,float64,9283,16,0.0017235807389852419,4136,True,True
tnx_volume_roll_mean63,float64,9283,16,0.0017235807389852419,116,True,True
tnx_volume_roll_std63,float64,9283,16,0.0017235807389852419,119,True,True
irx_high_dist_max63,float64,9283,16,0.0017235807389852419,3456,True,True
irx_high_dist_min63,float64,9283,16,0.0017235807389852419,3533,True,True
irx_open_dist_min63,float64,9283,16,0.0017235807389852419,3595,True,True
vix_high_roll_mean63,float64,9283,16,0.0017235807389852419,9239,True,True
vix_high_roll_std63,float64,9283,16,0.0017235807389852419,9257,True,True
vix_high_dist_max63,float64,9283,16,0.0017235807389852419,5991,True,True
vix_high_dist_min63,float64,9283,16,0.0017235807389852419,5795,True,True
dx_y_nyb_low_dist_max63,float64,9283,16,0.0017235807389852419,5544,True,True
dx_y_nyb_low_dist_min63,float64,9283,16,0.0017235807389852419,5506,True,True
dx_y_nyb_low_roll_mean63,float64,9283,16,0.0017235807389852419,9229,True,True
irx_close_roll_mean63,float64,9283,16,0.0017235807389852419,8923,True,True
dx_y_nyb_volume_roll_mean63,float64,9283,16,0.0017235807389852419,4,True,True
dx_y_nyb_volume_roll_std63,float64,9283,16,0.0017235807389852419,4,True,True
irx_adj_close_logret_1,float64,9283,15,0.0016158569427986642,4111,True,True
irx_close_logret_1,float64,9283,15,0.0016158569427986642,4111,True,True
irx_low_log,float64,9283,15,0.0016158569427986642,1713,True,True
demanda_energetica_dist_min63,float64,9283,14,0.0015081331466120867,9111,True,False
trm_dist_min63,float64,9283,14,0.0015081331466120867,5580,True,False
demanda_energetica_dist_max63,float64,9283,14,0.0015081331466120867,8925,True,False
trm_dist_max63,float64,9283,14,0.0015081331466120867,5548,True,False
demanda_energetica_roll_std63,float64,9283,14,0.0015081331466120867,9269,True,False
trm_roll_std63,float64,9283,14,0.0015081331466120867,9269,True,False
irx_open_log,float64,9283,14,0.0015081331466120867,1736,True,True
precio_brent_dist_min63,float64,9283,14,0.0015081331466120867,5938,True,False
precio_brent_dist_max63,float64,9283,14,0.0015081331466120867,5601,True,False
precio_brent_roll_std63,float64,9283,14,0.0015081331466120867,9268,True,False
precio_bolsa_nacional_energetica_dist_min63,float64,9283,14,0.0015081331466120867,8913,True,False
trm_roll_mean63,float64,9283,14,0.0015081331466120867,9263,True,False
precio_cafe_centusd_roll_std63,float64,9283,14,0.0015081331466120867,9253,True,False
irx_high_logret_1,float64,9283,14,0.0015081331466120867,4086,True,True
dtf_roll_std63,float64,9283,14,0.0015081331466120867,9107,True,False
precio_cafe_centusd_roll_mean63,float64,9283,14,0.0015081331466120867,9253,True,False
tipm_roll_std63,float64,9283,14,0.0015081331466120867,4771,True,False
precio_cafe_centusd_dist_min63,float64,9283,14,0.0015081331466120867,277,True,False
tipm_roll_mean63,float64,9283,14,0.0015081331466120867,2418,True,False
tipm_dist_min63,float64,9283,14,0.0015081331466120867,59,True,False
precio_cafe_centusd_dist_max63,float64,9283,14,0.0015081331466120867,274,True,False
tipm_dist_max63,float64,9283,14,0.0015081331466120867,77,True,False
precio_oro_dist_max63,float64,9283,14,0.0015081331466120867,223,True,False
precio_oro_dist_min63,float64,9283,14,0.0015081331466120867,294,True,False
inflacion_sin_alimentos_dist_min63,float64,9283,14,0.0015081331466120867,245,True,False
inflacion_sin_alimentos_dist_max63,float64,9283,14,0.0015081331466120867,279,True,False
inflacion_sin_alimentos_roll_mean63,float64,9283,14,0.0015081331466120867,8568,True,False
inflacion_sin_alimentos_roll_std63,float64,9283,14,0.0015081331466120867,9185,True,False
bancolombia_price_usd_dist_min63,float64,9283,14,0.0015081331466120867,5563,True,False
bancolombia_price_usd_dist_max63,float64,9283,14,0.0015081331466120867,5181,True,False
precio_brent_roll_mean63,float64,9283,14,0.0015081331466120867,9199,True,False
dtf_roll_mean63,float64,9283,14,0.0015081331466120867,8298,True,False
dtf_dist_min63,float64,9283,14,0.0015081331466120867,1019,True,False
dtf_dist_max63,float64,9283,14,0.0015081331466120867,1248,True,False
bancolombia_price_usd_roll_std63,float64,9283,14,0.0015081331466120867,9257,True,False
bancolombia_price_usd_roll_mean63,float64,9283,14,0.0015081331466120867,9254,True,False
precio_oro_roll_std63,float64,9283,14,0.0015081331466120867,9225,True,False
precio_oro_roll_mean63,float64,9283,14,0.0015081331466120867,9221,True,False
precio_bolsa_nacional_energetica_roll_std63,float64,9283,14,0.0015081331466120867,9269,True,False
precio_bolsa_nacional_energetica_dist_max63,float64,9283,14,0.0015081331466120867,8747,True,False
precio_bolsa_nacional_energetica_roll_mean63,float64,9283,14,0.0015081331466120867,9269,True,False
demanda_energetica_roll_mean63,float64,9283,14,0.0015081331466120867,9269,True,False
irx_close_log,float64,9283,13,0.001400409350425509,1738,True,True
irx_adj_close_log,float64,9283,13,0.001400409350425509,1738,True,True
irx_high_log,float64,9283,11,0.0011849617580523537,1735,True,True
pl_f_adj_close_lag5,float64,9283,8,0.0008617903694926209,4235,True,True
pl_f_high_lag5,float64,9283,8,0.0008617903694926209,3850,True,True
pa_f_open_logret_5,float64,9283,8,0.0008617903694926209,8104,True,True
pl_f_high_logret_5,float64,9283,8,0.0008617903694926209,7888,True,True
pa_f_adj_close_logret_5,float64,9283,8,0.0008617903694926209,8352,True,True
pa_f_close_lag5,float64,9283,8,0.0008617903694926209,5058,True,True
pa_f_adj_close_lag5,float64,9283,8,0.0008617903694926209,5058,True,True
pl_f_low_lag5,float64,9283,8,0.0008617903694926209,3864,True,True
pa_f_low_lag5,float64,9283,8,0.0008617903694926209,4663,True,True
pa_f_high_lag5,float64,9283,8,0.0008617903694926209,4670,True,True
pl_f_low_logret_5,float64,9283,8,0.0008617903694926209,7916,True,True
pa_f_low_logret_5,float64,9283,8,0.0008617903694926209,8134,True,True
pl_f_close_logret_5,float64,9283,8,0.0008617903694926209,8033,True,True
pl_f_open_lag5,float64,9283,8,0.0008617903694926209,3855,True,True
pl_f_open_logret_5,float64,9283,8,0.0008617903694926209,7890,True,True
pl_f_adj_close_logret_5,float64,9283,8,0.0008617903694926209,8033,True,True
pl_f_close_lag5,float64,9283,8,0.0008617903694926209,4235,True,True
pa_f_open_lag5,float64,9283,8,0.0008617903694926209,4646,True,True
pa_f_close_logret_5,float64,9283,8,0.0008617903694926209,8352,True,True
pa_f_high_logret_5,float64,9283,8,0.0008617903694926209,8127,True,True
pa_f_volume_lag5,float64,9283,8,0.0008617903694926209,813,True,True
pl_f_volume_lag5,float64,9283,8,0.0008617903694926209,1078,True,True
spy_adj_close_logret_5,float64,9283,7,0.0007540665733060433,9011,True,True
pl_f_adj_close_roll_std21,float64,9283,7,0.0007540665733060433,8683,True,True
pa_f_high_dist_min21,float64,9283,7,0.0007540665733060433,5115,True,True
dx_y_nyb_adj_close_lag5,float64,9283,7,0.0007540665733060433,3220,True,True
irx_adj_close_lag5,float64,9283,7,0.0007540665733060433,1744,True,True
irx_close_lag5,float64,9283,7,0.0007540665733060433,1744,True,True
dx_y_nyb_adj_close_logret_5,float64,9283,7,0.0007540665733060433,8910,True,True
pl_f_high_dist_max21,float64,9283,7,0.0007540665733060433,4775,True,True
qqq_open_lag5,float64,9283,7,0.0007540665733060433,5214,True,True
pl_f_adj_close_dist_max21,float64,9283,7,0.0007540665733060433,4885,True,True
pl_f_high_dist_min21,float64,9283,7,0.0007540665733060433,4984,True,True
vix_high_lag5,float64,9283,7,0.0007540665733060433,2409,True,True
vix_high_logret_5,float64,9283,7,0.0007540665733060433,8955,True,True
irx_open_lag5,float64,9283,7,0.0007540665733060433,1743,True,True
dx_y_nyb_low_lag5,float64,9283,7,0.0007540665733060433,3179,True,True
dx_y_nyb_low_logret_5,float64,9283,7,0.0007540665733060433,8788,True,True
vix_close_logret_5,float64,9283,7,0.0007540665733060433,8954,True,True
vix_close_lag5,float64,9283,7,0.0007540665733060433,2340,True,True
dx_y_nyb_high_lag5,float64,9283,7,0.0007540665733060433,3250,True,True
pl_f_high_roll_mean21,float64,9283,7,0.0007540665733060433,8642,True,True
spy_volume_logret_5,float64,9283,7,0.0007540665733060433,9052,True,True
spy_volume_lag5,float64,9283,7,0.0007540665733060433,6378,True,True
pl_f_adj_close_dist_min21,float64,9283,7,0.0007540665733060433,5158,True,True
spy_adj_close_lag5,float64,9283,7,0.0007540665733060433,6222,True,True
pl_f_volume_roll_mean21,float64,9283,7,0.0007540665733060433,4614,True,True
pl_f_volume_roll_std21,float64,9283,7,0.0007540665733060433,7327,True,True
pl_f_open_dist_min21,float64,9283,7,0.0007540665733060433,5026,True,True
pa_f_high_dist_max21,float64,9283,7,0.0007540665733060433,4947,True,True
pa_f_high_roll_std21,float64,9283,7,0.0007540665733060433,8908,True,True
pl_f_adj_close_roll_mean21,float64,9283,7,0.0007540665733060433,8665,True,True
pa_f_high_roll_mean21,float64,9283,7,0.0007540665733060433,8897,True,True
spy_close_lag5,float64,9283,7,0.0007540665733060433,5560,True,True
pa_f_low_roll_mean21,float64,9283,7,0.0007540665733060433,8915,True,True
spy_close_logret_5,float64,9283,7,0.0007540665733060433,9009,True,True
qqq_close_lag5,float64,9283,7,0.0007540665733060433,5205,True,True
qqq_close_logret_5,float64,9283,7,0.0007540665733060433,8973,True,True
pa_f_low_dist_min21,float64,9283,7,0.0007540665733060433,5171,True,True
pa_f_low_dist_max21,float64,9283,7,0.0007540665733060433,4916,True,True
pa_f_low_roll_std21,float64,9283,7,0.0007540665733060433,8938,True,True
vix_adj_close_lag5,float64,9283,7,0.0007540665733060433,2340,True,True
dx_y_nyb_close_logret_5,float64,9283,7,0.0007540665733060433,8910,True,True
dx_y_nyb_open_logret_5,float64,9283,7,0.0007540665733060433,8899,True,True
pa_f_volume_roll_std21,float64,9283,7,0.0007540665733060433,6718,True,True
pa_f_adj_close_roll_std21,float64,9283,7,0.0007540665733060433,8939,True,True
pa_f_open_dist_min21,float64,9283,7,0.0007540665733060433,5138,True,True
qqq_adj_close_logret_5,float64,9283,7,0.0007540665733060433,8982,True,True
tnx_low_lag5,float64,9283,7,0.0007540665733060433,3338,True,True
dx_y_nyb_open_lag5,float64,9283,7,0.0007540665733060433,3234,True,True
pa_f_open_roll_std21,float64,9283,7,0.0007540665733060433,8915,True,True
tnx_close_logret_5,float64,9283,7,0.0007540665733060433,8845,True,True
pa_f_open_roll_mean21,float64,9283,7,0.0007540665733060433,8902,True,True
spy_high_logret_5,float64,9283,7,0.0007540665733060433,9007,True,True
tnx_high_lag5,float64,9283,7,0.0007540665733060433,3342,True,True
tnx_high_logret_5,float64,9283,7,0.0007540665733060433,8834,True,True
tnx_low_logret_5,float64,9283,7,0.0007540665733060433,8814,True,True
pa_f_open_dist_max21,float64,9283,7,0.0007540665733060433,4932,True,True
tnx_close_lag5,float64,9283,7,0.0007540665733060433,3369,True,True
vix_adj_close_logret_5,float64,9283,7,0.0007540665733060433,8954,True,True
vix_volume_lag5,float64,9283,7,0.0007540665733060433,1,True,True
vix_low_lag5,float64,9283,7,0.0007540665733060433,2239,True,True
tnx_adj_close_lag5,float64,9283,7,0.0007540665733060433,3369,True,True
tnx_adj_close_logret_5,float64,9283,7,0.0007540665733060433,8845,True,True
tnx_volume_lag5,float64,9283,7,0.0007540665733060433,12,True,True
dx_y_nyb_high_logret_5,float64,9283,7,0.0007540665733060433,8783,True,True
pa_f_volume_roll_mean21,float64,9283,7,0.0007540665733060433,4066,True,True
pl_f_high_roll_std21,float64,9283,7,0.0007540665733060433,8664,True,True
pa_f_adj_close_roll_mean21,float64,9283,7,0.0007540665733060433,8942,True,True
pa_f_adj_close_dist_min21,float64,9283,7,0.0007540665733060433,5347,True,True
tnx_open_logret_5,float64,9283,7,0.0007540665733060433,8854,True,True
spy_low_logret_5,float64,9283,7,0.0007540665733060433,9005,True,True
spy_low_lag5,float64,9283,7,0.0007540665733060433,5516,True,True
qqq_adj_close_lag5,float64,9283,7,0.0007540665733060433,5990,True,True
qqq_volume_lag5,float64,9283,7,0.0007540665733060433,6372,True,True
spy_high_lag5,float64,9283,7,0.0007540665733060433,5522,True,True
pa_f_adj_close_dist_max21,float64,9283,7,0.0007540665733060433,5090,True,True
pa_f_close_dist_min21,float64,9283,7,0.0007540665733060433,5347,True,True
spy_open_lag5,float64,9283,7,0.0007540665733060433,5555,True,True
pa_f_close_roll_std21,float64,9283,7,0.0007540665733060433,8939,True,True
pa_f_close_dist_max21,float64,9283,7,0.0007540665733060433,5090,True,True
pa_f_close_roll_mean21,float64,9283,7,0.0007540665733060433,8942,True,True
spy_open_logret_5,float64,9283,7,0.0007540665733060433,9004,True,True
tnx_open_lag5,float64,9283,7,0.0007540665733060433,3370,True,True
qqq_volume_logret_5,float64,9283,7,0.0007540665733060433,9052,True,True
pl_f_low_dist_min21,float64,9283,7,0.0007540665733060433,5018,True,True
qqq_low_logret_5,float64,9283,7,0.0007540665733060433,8997,True,True
pl_f_open_dist_max21,float64,9283,7,0.0007540665733060433,4741,True,True
pl_f_low_dist_max21,float64,9283,7,0.0007540665733060433,4750,True,True
qqq_high_logret_5,float64,9283,7,0.0007540665733060433,8970,True,True
qqq_high_lag5,float64,9283,7,0.0007540665733060433,5187,True,True
pl_f_low_roll_std21,float64,9283,7,0.0007540665733060433,8678,True,True
pl_f_low_roll_mean21,float64,9283,7,0.0007540665733060433,8661,True,True
pl_f_close_roll_mean21,float64,9283,7,0.0007540665733060433,8665,True,True
qqq_low_lag5,float64,9283,7,0.0007540665733060433,5207,True,True
pl_f_open_roll_mean21,float64,9283,7,0.0007540665733060433,8636,True,True
pl_f_open_roll_std21,float64,9283,7,0.0007540665733060433,8667,True,True
pl_f_close_roll_std21,float64,9283,7,0.0007540665733060433,8683,True,True
qqq_open_logret_5,float64,9283,7,0.0007540665733060433,8969,True,True
pl_f_close_dist_min21,float64,9283,7,0.0007540665733060433,5158,True,True
pl_f_close_dist_max21,float64,9283,7,0.0007540665733060433,4885,True,True
vix_low_logret_5,float64,9283,7,0.0007540665733060433,8944,True,True
dx_y_nyb_close_lag5,float64,9283,7,0.0007540665733060433,3220,True,True
irx_low_lag5,float64,9283,7,0.0007540665733060433,1721,True,True
irx_high_lag5,float64,9283,7,0.0007540665733060433,1740,True,True
vix_open_logret_5,float64,9283,7,0.0007540665733060433,8964,True,True
vix_open_lag5,float64,9283,7,0.0007540665733060433,2333,True,True
irx_volume_lag5,float64,9283,7,0.0007540665733060433,13,True,True
dx_y_nyb_volume_lag5,float64,9283,7,0.0007540665733060433,3,True,True
vix_open_roll_mean21,float64,9283,6,0.0006463427771194657,9115,True,True
vix_open_roll_std21,float64,9283,6,0.0006463427771194657,9263,True,True
vix_open_dist_max21,float64,9283,6,0.0006463427771194657,5769,True,True
vix_open_dist_min21,float64,9283,6,0.0006463427771194657,5555,True,True
dx_y_nyb_close_roll_mean21,float64,9283,6,0.0006463427771194657,9147,True,True
dx_y_nyb_close_roll_std21,float64,9283,6,0.0006463427771194657,9252,True,True
dx_y_nyb_close_dist_max21,float64,9283,6,0.0006463427771194657,5457,True,True
dx_y_nyb_close_dist_min21,float64,9283,6,0.0006463427771194657,5460,True,True
dx_y_nyb_volume_roll_mean21,float64,9283,6,0.0006463427771194657,4,True,True
dx_y_nyb_volume_roll_std21,float64,9283,6,0.0006463427771194657,4,True,True
irx_volume_roll_mean21,float64,9283,6,0.0006463427771194657,81,True,True
irx_volume_roll_std21,float64,9283,6,0.0006463427771194657,91,True,True
irx_low_roll_mean21,float64,9283,6,0.0006463427771194657,8632,True,True
irx_low_roll_std21,float64,9283,6,0.0006463427771194657,8773,True,True
irx_low_dist_max21,float64,9283,6,0.0006463427771194657,3421,True,True
irx_high_roll_mean21,float64,9283,6,0.0006463427771194657,8758,True,True
irx_high_roll_std21,float64,9283,6,0.0006463427771194657,8876,True,True
irx_high_dist_max21,float64,9283,6,0.0006463427771194657,3440,True,True
irx_high_dist_min21,float64,9283,6,0.0006463427771194657,3652,True,True
vix_high_roll_mean21,float64,9283,6,0.0006463427771194657,9137,True,True
vix_high_roll_std21,float64,9283,6,0.0006463427771194657,9266,True,True
vix_high_dist_max21,float64,9283,6,0.0006463427771194657,5782,True,True
vix_high_dist_min21,float64,9283,6,0.0006463427771194657,5470,True,True
spy_volume_dist_max21,float64,9283,6,0.0006463427771194657,6022,True,True
spy_volume_dist_min21,float64,9283,6,0.0006463427771194657,5894,True,True
spy_volume_roll_std21,float64,9283,6,0.0006463427771194657,9277,True,True
qqq_high_roll_std21,float64,9283,6,0.0006463427771194657,9263,True,True
qqq_high_dist_max21,float64,9283,6,0.0006463427771194657,4948,True,True
qqq_high_dist_min21,float64,9283,6,0.0006463427771194657,5774,True,True
qqq_high_roll_mean21,float64,9283,6,0.0006463427771194657,9234,True,True
spy_open_roll_mean21,float64,9283,6,0.0006463427771194657,9249,True,True
spy_open_roll_std21,float64,9283,6,0.0006463427771194657,9266,True,True
spy_open_dist_max21,float64,9283,6,0.0006463427771194657,5101,True,True
spy_open_dist_min21,float64,9283,6,0.0006463427771194657,5849,True,True
vix_volume_roll_mean21,float64,9283,6,0.0006463427771194657,1,True,True
vix_volume_roll_std21,float64,9283,6,0.0006463427771194657,1,True,True
tnx_open_roll_mean21,float64,9283,6,0.0006463427771194657,9178,True,True
tnx_open_roll_std21,float64,9283,6,0.0006463427771194657,9260,True,True
tnx_open_dist_max21,float64,9283,6,0.0006463427771194657,5506,True,True
tnx_open_dist_min21,float64,9283,6,0.0006463427771194657,5368,True,True
qqq_volume_roll_mean21,float64,9283,6,0.0006463427771194657,9276,True,True
qqq_volume_roll_std21,float64,9283,6,0.0006463427771194657,9277,True,True
qqq_volume_dist_max21,float64,9283,6,0.0006463427771194657,5971,True,True
qqq_volume_dist_min21,float64,9283,6,0.0006463427771194657,5936,True,True
spy_low_dist_max21,float64,9283,6,0.0006463427771194657,5036,True,True
spy_low_dist_min21,float64,9283,6,0.0006463427771194657,5830,True,True
spy_low_roll_mean21,float64,9283,6,0.0006463427771194657,9261,True,True
spy_low_roll_std21,float64,9283,6,0.0006463427771194657,9269,True,True
spy_high_roll_mean21,float64,9283,6,0.0006463427771194657,9250,True,True
