fecha,umap_abs_1,umap_abs_2,cluster_abs,umap_chg_1,umap_chg_2,cluster_chg
2019-04-26,25.045218,-4.8061323,4,8.427067,4.2435303,3
2019-04-27,24.834398,-4.7648773,4,8.365546,4.267471,3
2019-04-28,24.654661,-4.22803,4,8.350749,4.2788773,3
2019-04-29,24.87529,-4.8005967,4,8.046998,3.447559,3
2019-04-30,24.89027,-4.7826986,4,7.7882657,3.2992294,3
2019-05-01,24.765131,-4.550679,4,8.276273,3.2161026,3
2019-05-02,24.75019,-4.789974,4,7.7884398,3.2453423,3
2019-05-03,24.592434,-4.7604113,4,7.766579,3.2457736,3
2019-05-04,24.372738,-4.6947017,4,7.7666497,3.2406015,3
2019-05-05,24.500834,-4.249992,4,7.7777724,3.2427049,3
2019-05-06,24.202806,-4.6612015,4,7.642097,3.4027612,3
2019-05-07,24.201626,-4.668032,4,7.629123,3.3944428,3
2019-05-08,24.188509,-4.658847,4,7.6409397,3.3821473,3
2019-05-09,24.129116,-4.6544933,4,6.93677,4.7095714,3
2019-05-10,24.29876,-4.6822276,4,6.8800125,4.730228,3
2019-05-11,24.443682,-4.6102195,4,7.056612,4.591117,3
2019-05-12,24.567822,-4.2028904,4,7.691144,3.386311,3
2019-05-13,24.854488,-4.8090496,4,7.676598,3.3109658,3
2019-05-14,24.838076,-4.822675,4,7.766222,3.2301335,3
2019-05-15,24.8325,-4.838517,4,7.7907357,3.2447097,3
2019-05-16,24.797728,-4.823892,4,7.7933707,3.2054589,3
2019-05-17,24.829115,-4.8261743,4,7.718113,3.2710552,3
2019-05-18,24.836355,-4.807929,4,7.745556,3.2554054,3
2019-05-19,24.625814,-4.215652,4,7.75171,3.2507143,3
2019-05-20,24.853867,-4.81542,4,7.749918,3.2463577,3
2019-05-21,24.833517,-4.822846,4,7.912915,3.2604618,3
2019-05-22,24.822958,-4.8227654,4,7.373659,4.1502776,3
2019-05-23,24.878551,-4.798115,4,8.374142,3.25591,3
2019-05-24,24.905254,-4.8108916,4,8.468146,3.2901304,3
2019-05-25,24.85825,-4.7392817,4,8.44645,3.2808335,3
2019-05-26,24.620445,-4.219421,4,8.466805,3.3054261,3
2019-05-27,24.846348,-4.7905245,4,8.427379,3.2859766,3
2019-05-28,24.845367,-4.811383,4,8.462878,3.3126068,3
2019-05-29,24.846863,-4.822689,4,8.743122,3.8484619,3
2019-05-30,24.85608,-4.7991123,4,8.774245,3.8763957,3
2019-05-31,24.921307,-4.7704444,4,8.920825,3.8582537,3
2019-06-01,24.800419,-4.5050592,4,8.461129,3.2814276,3
2019-06-02,24.647757,-4.2101855,4,8.48101,3.2925575,3
2019-06-03,24.69859,-4.238224,4,12.2505245,3.4605339,3
2019-06-04,25.180588,-4.727025,4,15.4512415,4.9401193,1
2019-06-05,25.227407,-4.7146125,4,15.458049,4.939496,1
2019-06-06,25.18647,-4.7422633,4,15.4492855,4.9532824,1
2019-06-07,25.123913,-4.7118535,4,15.446863,4.945539,1
2019-06-08,25.075115,-4.663785,4,15.427737,4.992253,1
2019-06-09,24.702782,-4.2522044,4,15.411528,5.01042,1
2019-06-10,25.166739,-4.752402,4,15.405906,5.0219665,1
2019-06-11,25.190386,-4.768351,4,15.372961,5.0561213,1
2019-06-12,25.197735,-4.7514067,4,15.389085,5.0362225,1
2019-06-13,25.190434,-4.7625146,4,15.336673,5.1099977,1
2019-06-14,25.21519,-4.753079,4,15.344233,5.1067896,1
2019-06-15,25.132313,-4.6982446,4,15.353578,5.0902777,1
2019-06-16,24.663832,-4.201293,4,15.354479,5.0981874,1
2019-06-17,25.198307,-4.7497044,4,15.357801,5.089796,1
2019-06-18,25.270895,-4.733642,4,15.350157,5.089294,1
2019-06-19,25.276176,-4.7354116,4,15.347727,5.096705,1
2019-06-20,25.191938,-4.7798276,4,15.321581,5.136922,1
2019-06-21,25.191563,-4.798507,4,15.309288,5.2234507,1
2019-06-22,25.160189,-4.7656574,4,11.136181,6.8759174,3
2019-06-23,24.702929,-4.221081,4,11.22846,6.8503246,3
2019-06-24,24.68322,-4.1953363,4,11.400596,6.839576,3
2019-06-25,25.150866,-4.7390957,4,11.3878145,6.811255,3
2019-06-26,25.174774,-4.7909145,4,11.355788,6.8764386,3
2019-06-27,25.18015,-4.788725,4,11.193348,6.848841,3
2019-06-28,25.20633,-4.794026,4,4.5743604,1.5514926,6
2019-06-29,25.10959,-4.7343097,4,4.5568223,1.5065026,6
2019-06-30,24.690279,-4.1991363,4,4.5627875,1.4083678,6
2019-07-01,24.740204,-4.1627927,4,12.767286,3.670587,3
2019-07-02,25.197172,-4.729663,4,4.619337,1.4343224,6
2019-07-03,25.217455,-4.772021,4,4.6003137,1.4088528,6
2019-07-04,25.245312,-4.7634425,4,4.6076674,1.409405,6
2019-07-05,25.201372,-4.8114066,4,4.603636,1.412704,6
2019-07-06,25.136549,-4.735115,4,4.6019993,1.4157364,6
2019-07-07,24.712011,-4.2178264,4,4.611919,1.4373541,6
2019-07-08,25.198355,-4.7768936,4,4.6006017,1.4073665,6
2019-07-09,25.195555,-4.764781,4,4.596724,1.3984457,6
2019-07-10,25.198626,-4.8046637,4,4.6006007,1.4353796,6
2019-07-11,25.21622,-4.797756,4,4.608256,1.4243215,6
2019-07-12,25.217964,-4.8087316,4,4.6342955,1.4547664,6
2019-07-13,25.142706,-4.7214026,4,4.6348224,1.4553959,6
2019-07-14,24.70134,-4.1933312,4,4.647071,1.4564176,6
2019-07-15,25.146112,-4.749831,4,4.95507,1.6273098,6
2019-07-16,25.181707,-4.7918463,4,4.6534896,1.4666446,6
2019-07-17,25.235758,-4.824855,4,4.664595,1.4738921,6
2019-07-18,25.266575,-4.8201137,4,4.6659827,1.4711566,6
2019-07-19,25.226171,-4.820896,4,15.491651,4.932466,1
2019-07-20,25.095339,-4.586186,4,15.499743,4.9253373,1
2019-07-21,24.752295,-4.2229443,4,15.463148,4.962565,1
2019-07-22,25.23824,-4.816857,4,6.5142145,5.2425933,3
2019-07-23,25.242481,-4.793443,4,11.211174,5.823513,3
2019-07-24,25.220604,-4.798702,4,10.151901,5.585189,3
2019-07-25,25.247307,-4.829635,4,10.101814,5.5029545,3
2019-07-26,25.237087,-4.7832756,4,9.918465,5.037067,3
2019-07-27,25.145899,-4.7022424,4,9.901519,4.9051785,3
2019-07-28,24.71702,-4.204025,4,9.920471,4.9284496,3
2019-07-29,25.27695,-4.751444,4,9.630885,4.7468047,3
2019-07-30,25.245832,-4.75145,4,9.082856,4.468758,3
2019-07-31,25.294394,-4.7120104,4,5.0654845,1.5820584,6
2019-08-01,25.357012,-4.614566,4,5.2218328,1.3106792,6
2019-08-02,25.408487,-4.5338736,4,5.364899,1.0754583,6
2019-08-03,25.263891,-4.545716,4,5.3814235,1.0081278,6
2019-08-04,24.815327,-4.192769,4,5.3802595,0.99279016,6
2019-08-05,25.376427,-4.519975,4,5.3888607,1.072874,6
2019-08-06,25.505499,-4.385788,4,5.3926334,0.9763924,6
2019-08-07,25.012333,-4.2708855,4,5.3944564,0.8943963,6
2019-08-08,25.445673,-4.503362,4,5.3915005,0.9058892,6
2019-08-09,25.490597,-4.434075,4,5.386724,0.9464474,6
2019-08-10,25.408064,-4.4968567,4,5.3718057,0.9566703,6
2019-08-11,24.912254,-4.214271,4,5.3851695,0.9543675,6
2019-08-12,25.48446,-4.4290285,4,5.3897214,0.9418509,6
2019-08-13,25.61061,-4.242077,4,5.3863144,0.96452373,6
2019-08-14,25.595564,-4.1827664,4,5.3862185,0.9585463,6
2019-08-15,25.509205,-4.363167,4,5.3883905,0.9290073,6
2019-08-16,25.40589,-4.442132,4,5.3911037,0.901267,6
2019-08-17,25.172441,-4.359085,4,5.395187,0.8789115,6
2019-08-18,24.829393,-4.1812763,4,5.3952794,0.90030015,6
2019-08-19,24.838194,-4.1713595,4,5.418389,0.81906277,6
2019-08-20,25.401054,-4.522006,4,5.414935,0.78278524,6
2019-08-21,25.438786,-4.5048943,4,11.227323,-0.31514472,3
2019-08-22,25.432484,-4.51967,4,9.568184,4.395381,3
2019-08-23,25.467258,-4.5275517,4,9.57653,4.667508,3
2019-08-24,25.331583,-4.550214,4,9.609913,4.6888,3
2019-08-25,24.830954,-4.2176366,4,9.621954,4.685069,3
2019-08-26,25.53756,-4.35277,4,11.145439,5.9447875,3
2019-08-27,25.615192,-4.284896,4,9.144811,5.504873,3
2019-08-28,25.564692,-4.280721,4,6.9445095,5.080777,3
2019-08-29,25.597284,-4.2251883,4,8.203706,5.0185313,3
2019-08-30,25.614248,-4.191385,4,4.717647,1.6452492,6
2019-08-31,25.54026,-4.197394,4,4.7167563,1.6209968,6
2019-09-01,24.925865,-4.0945573,4,4.6795173,1.5673826,6
2019-09-02,25.56103,-4.167023,4,4.6863112,1.5228205,6
2019-09-03,25.576338,-4.189173,4,4.7049456,1.4967086,6
2019-09-04,25.616133,-4.198205,4,4.7064466,1.5611923,6
2019-09-05,25.622673,-4.1854477,4,4.669096,1.4407676,6
2019-09-06,25.59165,-4.2139463,4,4.687858,1.4542414,6
2019-09-07,25.551582,-4.1706033,4,4.68725,1.4534678,6
2019-09-08,24.909039,-4.101957,4,4.6819983,1.4553088,6
2019-09-09,25.653534,-4.118545,4,4.8020015,1.5388404,6
2019-09-10,25.631666,-4.027501,4,4.686234,1.4507968,6
2019-09-11,25.633524,-4.0612726,4,4.655782,1.4254296,6
2019-09-12,25.640774,-4.042041,4,4.65815,1.4081318,6
2019-09-13,25.612234,-3.8848119,4,4.6554503,1.3971397,6
2019-09-14,25.558346,-3.9210784,4,4.6651835,1.4192849,6
2019-09-15,25.213617,-3.722102,4,4.626449,1.374275,6
2019-09-16,25.562973,-3.6200192,4,4.6089635,1.3913708,6
2019-09-17,25.56509,-3.545876,4,4.5992026,1.3688353,6
2019-09-18,25.539095,-3.5486908,4,4.600055,1.3752457,6
2019-09-19,25.535341,-3.5655482,4,4.6028795,1.3804739,6
2019-09-20,25.497808,-3.5853858,4,12.288776,4.0899444,3
2019-09-21,25.251238,-3.7031465,4,12.329926,4.046469,3
2019-09-22,25.147552,-3.7105842,4,10.73494,5.9284987,3
2019-09-23,25.522299,-3.5305068,4,10.716449,5.950404,3
2019-09-24,25.575008,-3.494826,4,10.72531,5.931969,3
2019-09-25,25.562414,-3.489393,4,10.751285,5.898577,3
2019-09-26,25.561169,-3.67827,4,11.542059,4.123581,3
2019-09-27,25.580153,-3.6406543,4,11.334202,4.2090917,3
2019-09-28,25.515293,-3.6030583,4,11.376087,4.1396394,3
2019-09-29,25.226105,-3.678417,4,11.374953,4.1223907,3
2019-09-30,25.578278,-3.3964381,4,11.52677,4.0506363,3
2019-10-01,25.575485,-3.422845,4,11.53962,4.03616,3
2019-10-02,25.580334,-3.406217,4,11.53349,4.0069566,3
2019-10-03,25.58358,-3.4288545,4,11.537405,4.0466595,3
2019-10-04,25.5435,-3.4456758,4,11.531647,4.064875,3
2019-10-05,25.549055,-3.4323075,4,11.528359,4.070345,3
2019-10-06,25.240257,-3.602328,4,11.52784,4.065835,3
2019-10-07,25.550035,-3.484867,4,10.433539,3.576204,3
2019-10-08,25.57192,-3.392775,4,10.264028,3.572124,3
2019-10-09,25.585918,-3.3663518,4,9.689983,4.019989,3
2019-10-10,25.560297,-3.4074976,4,9.56486,4.009562,3
2019-10-11,25.573366,-3.3774076,4,9.656701,4.0262504,3
2019-10-12,25.491163,-3.4489977,4,9.7588825,4.1554384,3
2019-10-13,25.192553,-3.6757884,4,9.771267,4.238681,3
2019-10-14,25.258488,-3.5508714,4,12.247245,3.448654,3
2019-10-15,25.58283,-3.4128385,4,9.715728,4.1765327,3
2019-10-16,25.588081,-3.4027944,4,9.606758,4.1450086,3
2019-10-17,25.556675,-3.4319088,4,9.702962,4.153852,3
2019-10-18,25.588293,-3.4228845,4,9.741408,4.1930356,3
2019-10-19,25.453424,-3.5894575,4,11.847226,4.1485,3
2019-10-20,25.078318,-3.7603323,4,10.422481,4.8715405,3
2019-10-21,25.526089,-3.5868297,4,10.582545,5.2045784,3
2019-10-22,25.546404,-3.9166582,4,6.522738,7.9909196,3
2019-10-23,25.549372,-4.0454383,4,6.473699,7.979067,3
2019-10-24,25.54505,-3.9576359,4,6.524762,7.9790525,3
2019-10-25,25.551342,-4.1113873,4,6.5033607,7.986799,3
2019-10-26,25.44235,-4.218565,4,6.486102,7.9718275,3
2019-10-27,24.8897,-4.0844293,4,6.483106,7.978984,3
2019-10-28,25.54274,-4.230823,4,6.483523,7.984459,3
2019-10-29,25.578434,-4.2090397,4,6.4853168,7.988802,3
2019-10-30,25.583855,-4.1808705,4,6.4966664,7.984061,3
2019-10-31,25.543612,-4.242934,4,6.49689,7.989148,3
2019-11-01,25.566658,-4.109156,4,15.283501,5.7154164,1
2019-11-02,25.327013,-4.26618,4,15.284381,5.7109385,1
2019-11-03,24.934137,-4.0363245,4,15.286692,5.7009416,1
2019-11-04,24.98074,-3.9905179,4,15.273496,5.7348967,1
2019-11-05,25.564692,-4.126017,4,15.272227,5.754666,1
2019-11-06,25.588509,-3.9567978,4,15.257201,5.7614717,1
2019-11-07,25.587858,-3.928106,4,15.242313,5.771801,1
2019-11-08,25.613708,-3.8875492,4,15.274724,5.7239447,1
2019-11-09,25.537077,-3.9398017,4,15.283449,5.7407904,1
2019-11-10,25.163242,-3.7107172,4,15.33477,5.727122,1
2019-11-11,25.223581,-3.7258039,4,16.695833,4.727341,1
2019-11-12,25.554817,-3.818975,4,15.752589,5.7909164,1
2019-11-13,25.56386,-3.9615414,4,15.856309,5.7281613,1
2019-11-14,25.578253,-3.9321682,4,16.28886,5.305963,1
2019-11-15,25.564413,-4.1056895,4,16.306404,5.2870526,1
2019-11-16,25.41719,-4.260239,4,16.310953,5.2751083,1
2019-11-17,24.961338,-4.029907,4,16.287458,5.317929,1
2019-11-18,25.557144,-4.119315,4,16.309721,5.2812996,1
2019-11-19,25.593489,-3.9973438,4,16.369808,5.2105246,1
2019-11-20,25.601194,-3.9955535,4,16.365784,5.217806,1
2019-11-21,25.51717,-3.984303,4,16.416117,5.156243,1
2019-11-22,25.568274,-3.9405491,4,8.248269,4.2100697,3
2019-11-23,25.4142,-3.8923607,4,8.222009,4.2429223,3
2019-11-24,24.996857,-3.9669192,4,8.157459,4.6137943,3
2019-11-25,25.603106,-3.991456,4,6.9642353,4.701854,3
2019-11-26,25.659134,-4.0752397,4,7.629747,3.3575904,3
2019-11-27,25.662785,-4.040222,4,7.6489315,3.3549876,3
2019-11-28,25.654863,-4.0290394,4,7.6610074,3.3248684,3
2019-11-29,25.644543,-3.9937606,4,7.772765,3.2547674,3
2019-11-30,25.547302,-3.9703627,4,7.7741737,3.2518752,3
2019-12-01,25.10038,-3.9361906,4,16.311562,5.3283453,1
2019-12-02,25.62227,-3.936944,4,16.281284,5.33678,1
2019-12-03,25.652233,-3.9499903,4,16.3085,5.3234324,1
2019-12-04,25.639841,-3.9477344,4,16.29239,5.330541,1
2019-12-05,25.635511,-3.9850705,4,16.26592,5.363658,1
2019-12-06,25.652782,-3.934119,4,16.01315,5.5674715,1
2019-12-07,25.537565,-3.8819463,4,16.017992,5.555702,1
2019-12-08,25.15563,-3.7902322,4,16.025694,5.550702,1
2019-12-09,25.601288,-3.773683,4,15.9910345,5.579835,1
2019-12-10,25.61446,-3.7707508,4,15.941189,5.621495,1
2019-12-11,25.604063,-3.6793387,4,15.874475,5.67631,1
2019-12-12,25.604563,-3.7082808,4,15.895674,5.6586328,1
2019-12-13,25.638094,-3.6540804,4,15.873954,5.674491,1
2019-12-14,25.50452,-3.682592,4,15.873479,5.6667285,1
2019-12-15,25.304344,-3.7196035,4,15.8737135,5.675347,1
2019-12-16,25.587797,-3.7133603,4,15.8010435,5.693886,1
2019-12-17,25.616686,-3.792489,4,15.310415,5.782158,1
2019-12-18,25.585539,-3.7262828,4,15.055056,5.822636,1
2019-12-19,25.58159,-3.6938345,4,14.96108,5.8466153,1
2019-12-20,25.589506,-3.720673,4,14.968686,5.8425508,1
2019-12-21,25.463814,-3.7452583,4,14.955765,5.8472004,1
2019-12-22,25.346325,-3.6987586,4,11.45287,6.885476,3
2019-12-23,25.551464,-3.7151315,4,11.482353,6.866517,3
2019-12-24,25.387016,-3.7453642,4,11.498564,6.8058357,3
2019-12-25,25.144558,-3.778353,4,12.912345,3.38134,3
2019-12-26,25.48312,-3.7178674,4,11.463908,6.8263483,3
2019-12-27,25.521807,-3.7346306,4,11.482716,6.8026567,3
2019-12-28,25.456055,-3.7742016,4,11.435285,6.80022,3
2019-12-29,25.15655,-3.7894783,4,11.33194,6.865061,3
2019-12-30,25.444233,-3.734482,4,11.4913025,6.7966585,3
2019-12-31,25.167267,-3.7646708,4,12.915105,3.3573318,3
2020-01-01,24.849567,-3.9940355,4,12.866612,3.2565806,3
2020-01-02,25.20481,-3.6671605,4,12.086981,2.4831057,3
2020-01-03,25.24027,-3.6301734,4,12.03711,2.4327974,3
2020-01-04,25.170408,-3.7254293,4,12.027793,2.4262877,3
2020-01-05,25.063164,-3.816435,4,12.04306,2.430222,3
2020-01-06,24.980185,-3.8971815,4,12.151635,2.544804,3
2020-01-07,25.25956,-3.5826097,4,12.028634,2.4311595,3
2020-01-08,25.328785,-3.4954083,4,12.01568,2.415772,3
2020-01-09,25.33554,-3.437534,4,12.005252,2.4087284,3
2020-01-10,25.364653,-3.3524656,4,12.005881,2.4152412,3
2020-01-11,25.299944,-3.485906,4,11.987319,2.4086382,3
2020-01-12,25.18602,-3.6675663,4,11.98982,2.4084103,3
2020-01-13,25.42132,-3.1338534,4,11.959841,2.403273,3
2020-01-14,25.40029,-3.2514143,4,11.887171,2.4167929,3
2020-01-15,25.413898,-3.1248121,4,6.468551,5.0539165,3
2020-01-16,25.425325,-3.1019094,4,11.894648,2.414434,3
2020-01-17,25.42929,-3.1174536,4,11.895368,2.4110692,3
2020-01-18,25.415976,-3.139294,4,11.89077,2.4138958,3
2020-01-19,25.280418,-3.4805167,4,11.890992,2.4152586,3
2020-01-20,25.445398,-3.097344,4,11.89051,2.4121428,3
2020-01-21,25.444626,-3.0976596,4,6.5248365,5.0103636,3
2020-01-22,25.431618,-3.1042256,4,6.437047,5.174962,3
2020-01-23,25.44005,-3.08806,4,6.8289413,4.8833356,3
2020-01-24,25.42516,-3.0838056,4,9.499432,3.5086467,3
2020-01-25,25.384678,-3.1370854,4,9.507725,3.5094566,3
2020-01-26,25.332636,-3.4046242,4,9.499779,3.5098178,3
2020-01-27,25.43291,-3.088489,4,6.775183,4.8545866,3
2020-01-28,25.438108,-3.0992806,4,9.507826,3.5121791,3
2020-01-29,25.444843,-3.0592642,4,9.500282,3.5081666,3
2020-01-30,25.437553,-3.0602558,4,9.510551,3.5054998,3
2020-01-31,25.446941,-3.0517383,4,5.423706,1.272281,6
2020-02-01,25.453869,-3.054984,4,5.445023,1.2599728,6
2020-02-02,25.346514,-3.425763,4,5.4409895,1.2538681,6
2020-02-03,25.455723,-3.0301518,4,5.4410553,1.2765913,6
2020-02-04,25.457407,-3.0352547,4,5.4219317,1.3152262,6
2020-02-05,25.445631,-3.046354,4,5.4187384,1.3295056,6
2020-02-06,25.440487,-3.0223665,4,5.423304,1.3273376,6
2020-02-07,25.445745,-3.0203414,4,5.423466,1.3122871,6
2020-02-08,25.438457,-3.0623462,4,5.4257164,1.3216153,6
2020-02-09,25.353426,-3.3802042,4,5.438179,1.3051914,6
2020-02-10,25.443718,-3.0424275,4,5.430293,1.3238242,6
2020-02-11,25.457182,-3.0158508,4,5.422831,1.320205,6
2020-02-12,25.445652,-3.0310192,4,5.401925,1.3201315,6
2020-02-13,25.450785,-3.019226,4,5.3012176,1.3604529,6
2020-02-14,25.470968,-3.0138028,4,5.0323076,1.430968,6
2020-02-15,25.478323,-3.0496182,4,5.0175037,1.4217594,6
2020-02-16,25.403254,-3.3004467,4,5.014675,1.4270949,6
2020-02-17,25.466995,-3.0705054,4,5.0065346,1.4168593,6
2020-02-18,25.490763,-3.03542,4,5.034439,1.4206542,6
2020-02-19,25.471365,-3.0589802,4,5.0053864,1.4170439,6
2020-02-20,25.481752,-3.0228975,4,4.9959607,1.4192454,6
2020-02-21,25.511057,-3.0970974,4,9.467526,3.071071,3
2020-02-22,25.467676,-3.0885541,4,9.467313,3.1572948,3
2020-02-23,25.382687,-3.3260798,4,9.004753,4.027847,3
2020-02-24,25.491539,-3.0962844,4,8.735219,4.07486,3
2020-02-25,25.476225,-3.0392394,4,7.784282,3.2577627,3
2020-02-26,25.467688,-3.0487726,4,7.8363733,3.0919302,3
2020-02-27,25.475355,-3.130925,4,7.895039,2.8763216,3
2020-02-28,25.47939,-3.0856411,4,7.9169416,2.8117309,3
2020-02-29,25.480745,-3.3018224,4,7.9232717,2.8038769,3
2020-03-01,25.35764,-3.4013991,4,7.7929,2.6377583,3
2020-03-02,25.494806,-3.0630043,4,7.7874203,2.6401165,3
2020-03-03,25.523598,-3.1037304,4,7.7755995,2.613542,3
2020-03-04,25.496199,-3.0576615,4,7.7825704,2.6202073,3
2020-03-05,25.496347,-3.08568,4,7.7722764,2.6023018,3
2020-03-06,25.488634,-3.0657504,4,7.718814,2.5544102,3
2020-03-07,25.462555,-3.1119163,4,7.6854186,2.535873,3
2020-03-08,25.376102,-3.3636823,4,7.6811147,2.5290577,3
2020-03-09,8.540886,-20.80974,3,-0.45288846,10.367091,0
2020-03-10,8.548575,-20.804338,3,-0.4536691,10.367405,0
2020-03-11,8.540073,-20.810978,3,-0.45577133,10.36907,0
2020-03-12,8.53794,-20.814175,3,-0.457095,10.370412,0
2020-03-13,8.557987,-20.795515,3,-0.45631993,10.369531,0
2020-03-14,8.537682,-20.81574,3,-0.46993485,10.38357,0
2020-03-15,8.511479,-20.838888,3,-0.45706302,10.370528,0
2020-03-16,8.533719,-20.82149,3,-0.45722032,10.370171,0
2020-03-17,8.540827,-20.817802,3,-0.45851967,10.371202,0
2020-03-18,8.548417,-20.841513,3,-0.45839503,10.371124,0
2020-03-19,8.517307,-20.841543,3,-0.4652391,10.374916,0
2020-03-20,8.501431,-20.85684,3,-0.46302894,10.373293,0
2020-03-21,8.488211,-20.863089,3,-0.45993018,10.371505,0
2020-03-22,8.500567,-20.850407,3,-0.45628536,10.36858,0
2020-03-23,8.507616,-20.844973,3,-0.45959136,10.371102,0
2020-03-24,8.502488,-20.849411,3,-0.4598655,10.371089,0
2020-03-25,8.495785,-20.85452,3,-0.45611876,10.3681965,0
2020-03-26,8.503476,-20.847994,3,-0.4464339,10.357638,0
2020-03-27,8.495079,-20.854738,3,-0.44468686,10.358869,0
2020-03-28,8.495091,-20.85487,3,-0.44795677,10.3616495,0
2020-03-29,8.475608,-20.87394,3,-0.44804716,10.361711,0
2020-03-30,8.496659,-20.851227,3,-0.41078535,10.329706,0
2020-03-31,8.493987,-20.851215,3,-0.39981818,10.321965,0
2020-04-01,1.4037236,-7.762145,3,21.446812,4.819209,1
2020-04-02,1.4003527,-7.764994,3,21.456617,4.811943,1
2020-04-03,1.3965476,-7.7689185,3,21.471956,4.799387,1
2020-04-04,1.4002217,-7.7654076,3,21.469343,4.8006315,1
2020-04-05,1.3987206,-7.769292,3,21.459982,4.804195,1
2020-04-06,1.3940011,-7.7738347,3,21.763447,4.6048512,1
2020-04-07,1.3897058,-7.772132,3,21.878805,4.469124,1
2020-04-08,1.3919733,-7.7725267,3,21.9225,4.422092,1
2020-04-09,1.4082661,-7.758893,3,21.930265,4.403663,1
2020-04-10,1.4012578,-7.765672,3,21.92832,4.4063463,1
2020-04-11,1.399685,-7.7671494,3,21.959534,4.4038315,1
2020-04-12,1.4097385,-7.7564173,3,21.962288,4.3992653,1
2020-04-13,1.3778962,-7.765735,3,21.975721,4.3899875,1
2020-04-14,1.3957225,-7.768445,3,21.968832,4.3899713,1
2020-04-15,1.3971331,-7.767091,3,21.968637,4.4029093,1
2020-04-16,1.3937753,-7.769475,3,21.979969,4.411084,1
2020-04-17,1.3914212,-7.772033,3,21.981281,4.408365,1
2020-04-18,1.3922123,-7.77329,3,21.985113,4.407069,1
2020-04-19,1.3975873,-7.768201,3,21.981983,4.407397,1
2020-04-20,1.3979712,-7.7663245,3,21.983175,4.4081492,1
2020-04-21,1.3893915,-7.774092,3,21.988787,4.4073386,1
2020-04-22,1.3975333,-7.7648935,3,9.438109,5.5060153,3
2020-04-23,1.4155632,-7.7589836,3,10.374192,4.4830027,3
2020-04-24,1.4125172,-7.747668,3,10.638512,4.1552153,3
2020-04-25,1.403052,-7.761454,3,10.464601,3.9100718,3
2020-04-26,1.416801,-7.7496004,3,10.482264,3.8120863,3
2020-04-27,1.3827266,-7.781288,3,9.867165,3.9708545,3
2020-04-28,1.3680996,-7.7893176,3,9.589914,3.6773486,3
2020-04-29,1.3819951,-7.7824917,3,9.507825,3.5327086,3
2020-04-30,1.3715775,-7.7898135,3,5.1891613,1.4797244,6
2020-05-01,8.4748955,-20.869942,3,22.363623,19.514894,5
2020-05-02,8.49307,-20.85548,3,22.375631,19.526808,5
2020-05-03,8.489132,-20.859892,3,22.36437,19.515625,5
2020-05-04,8.481256,-20.86912,3,22.363268,19.51459,5
2020-05-05,8.478157,-20.871159,3,22.363283,19.514605,5
2020-05-06,8.519466,-20.830578,3,22.363369,19.514715,5
2020-05-07,8.502911,-20.847729,3,22.362757,19.514132,5
2020-05-08,8.507467,-20.841991,3,22.361002,19.512506,5
2020-05-09,8.498147,-20.851019,3,22.358887,19.510563,5
2020-05-10,8.506373,-20.843596,3,22.359137,19.51089,5
2020-05-11,8.50718,-20.842339,3,22.358435,19.510208,5
2020-05-12,8.507104,-20.84074,3,22.35772,19.509495,5
2020-05-13,8.497789,-20.849792,3,22.357435,19.509226,5
2020-05-14,8.534645,-20.815987,3,22.357738,19.509516,5
2020-05-15,8.529163,-20.821587,3,22.357569,19.509352,5
2020-05-16,8.540915,-20.809822,3,22.357422,19.509195,5
2020-05-17,8.502576,-20.848509,3,22.342491,19.494268,5
2020-05-18,8.52271,-20.8264,3,22.357058,19.508844,5
2020-05-19,8.519788,-20.829744,3,22.35731,19.509129,5
2020-05-20,8.537796,-20.811253,3,22.35726,19.509073,5
2020-05-21,8.533125,-20.815464,3,22.357254,19.50907,5
2020-05-22,8.554256,-20.795456,3,8.635048,7.113306,3
2020-05-23,8.517157,-20.814783,3,8.795488,7.2216477,3
2020-05-24,8.527239,-20.820988,3,8.85273,7.254101,3
2020-05-25,8.505538,-20.844894,3,10.497577,7.0062256,3
2020-05-26,8.523024,-20.805943,3,10.537764,6.975817,3
2020-05-27,8.514294,-20.835215,3,10.66922,6.9796686,3
2020-05-28,8.506821,-20.84114,3,10.616762,6.9956603,3
2020-05-29,8.534192,-20.814276,3,10.553868,7.009019,3
2020-05-30,8.518521,-20.831581,3,10.564918,7.007481,3
2020-05-31,8.503147,-20.846039,3,10.546209,7.009276,3
2020-06-01,0.35016388,-8.349001,3,22.13555,4.2090554,1
2020-06-02,0.3794407,-8.3201885,3,22.14921,4.1908383,1
2020-06-03,0.367083,-8.33408,3,22.114077,4.2319593,1
2020-06-04,0.34878135,-8.350247,3,22.105959,4.2350755,1
2020-06-05,0.3630717,-8.336095,3,22.106243,4.234545,1
2020-06-06,0.36822128,-8.331013,3,22.107077,4.2352724,1
2020-06-07,0.33506724,-8.364331,3,22.108112,4.2338214,1
2020-06-08,0.35011032,-8.348204,3,22.0965,4.2357035,1
2020-06-09,0.35723794,-8.341759,3,22.10571,4.23491,1
2020-06-10,0.3939827,-8.307203,3,22.151865,4.1823573,1
2020-06-11,0.37013087,-8.328005,3,22.149055,4.175912,1
2020-06-12,0.3675915,-8.332414,3,22.165459,4.1617646,1
2020-06-13,0.3929631,-8.308392,3,22.174494,4.115339,1
