feature_set,feature,group,transform,is_global,used_in_best
colombia_plus_global_compact,precio_cafe_centusd_roll_mean21,colombia,rolling_mean,False,True
colombia_plus_global_compact,precio_cafe_centusd_roll_std21,colombia,rolling_std,False,True
colombia_plus_global_compact,precio_cafe_centusd_dist_max21,colombia,rolling_distance,False,True
colombia_plus_global_compact,precio_cafe_centusd_dist_min21,colombia,rolling_distance,False,True
colombia_plus_global_compact,precio_cafe_centusd_roll_mean63,colombia,rolling_mean,False,True
colombia_plus_global_compact,precio_cafe_centusd_roll_std63,colombia,rolling_std,False,True
colombia_plus_global_compact,precio_cafe_centusd_dist_max63,colombia,rolling_distance,False,True
colombia_plus_global_compact,precio_cafe_centusd_dist_min63,colombia,rolling_distance,False,True
colombia_plus_global_compact,precio_cafe_centusd_roll_mean126,colombia,rolling_mean,False,True
colombia_plus_global_compact,precio_cafe_centusd_roll_std126,colombia,rolling_std,False,True
colombia_plus_global_compact,precio_cafe_centusd_dist_max126,colombia,rolling_distance,False,True
colombia_plus_global_compact,precio_cafe_centusd_dist_min126,colombia,rolling_distance,False,True
colombia_plus_global_compact,dtf_log,colombia,raw,False,True
colombia_plus_global_compact,dtf_logret_1,colombia,log_return,False,True
colombia_plus_global_compact,dtf_logret_5,colombia,log_return,False,True
colombia_plus_global_compact,dtf_logret_21,colombia,log_return,False,True
colombia_plus_global_compact,dtf_diff_1,colombia,difference,False,False
colombia_plus_global_compact,dtf_pct_21,colombia,pct_change,False,True
colombia_plus_global_compact,dtf_lag1,colombia,lag,False,True
colombia_plus_global_compact,dtf_lag5,colombia,lag,False,True
colombia_plus_global_compact,dtf_lag21,colombia,lag,False,True
colombia_plus_global_compact,dtf_lag63,colombia,lag,False,True
colombia_plus_global_compact,dtf_roll_mean21,colombia,rolling_mean,False,True
colombia_plus_global_compact,dtf_roll_std21,colombia,rolling_std,False,True
colombia_plus_global_compact,dtf_dist_max21,colombia,rolling_distance,False,True
colombia_plus_global_compact,dtf_dist_min21,colombia,rolling_distance,False,True
colombia_plus_global_compact,dtf_roll_mean63,colombia,rolling_mean,False,True
colombia_plus_global_compact,dtf_roll_std63,colombia,rolling_std,False,True
colombia_plus_global_compact,dtf_dist_max63,colombia,rolling_distance,False,True
colombia_plus_global_compact,dtf_dist_min63,colombia,rolling_distance,False,True
colombia_plus_global_compact,dtf_roll_mean126,colombia,rolling_mean,False,True
colombia_plus_global_compact,dtf_roll_std126,colombia,rolling_std,False,True
colombia_plus_global_compact,dtf_dist_max126,colombia,rolling_distance,False,True
colombia_plus_global_compact,dtf_dist_min126,colombia,rolling_distance,False,True
colombia_plus_global_compact,bancolombia_price_usd_log,colombia,raw,False,True
colombia_plus_global_compact,bancolombia_price_usd_logret_1,colombia,log_return,False,True
colombia_plus_global_compact,bancolombia_price_usd_logret_5,colombia,log_return,False,True
colombia_plus_global_compact,bancolombia_price_usd_logret_21,colombia,log_return,False,True
colombia_plus_global_compact,bancolombia_price_usd_diff_1,colombia,difference,False,True
colombia_plus_global_compact,bancolombia_price_usd_pct_21,colombia,pct_change,False,True
colombia_plus_global_compact,bancolombia_price_usd_lag1,colombia,lag,False,True
colombia_plus_global_compact,bancolombia_price_usd_lag5,colombia,lag,False,True
colombia_plus_global_compact,bancolombia_price_usd_lag21,colombia,lag,False,True
colombia_plus_global_compact,bancolombia_price_usd_lag63,colombia,lag,False,True
colombia_plus_global_compact,bancolombia_price_usd_roll_mean21,colombia,rolling_mean,False,True
colombia_plus_global_compact,bancolombia_price_usd_roll_std21,colombia,rolling_std,False,True
colombia_plus_global_compact,bancolombia_price_usd_dist_max21,colombia,rolling_distance,False,True
colombia_plus_global_compact,bancolombia_price_usd_dist_min21,colombia,rolling_distance,False,True
colombia_plus_global_compact,bancolombia_price_usd_roll_mean63,colombia,rolling_mean,False,True
colombia_plus_global_compact,bancolombia_price_usd_roll_std63,colombia,rolling_std,False,True
colombia_plus_global_compact,bancolombia_price_usd_dist_max63,colombia,rolling_distance,False,True
colombia_plus_global_compact,bancolombia_price_usd_dist_min63,colombia,rolling_distance,False,True
colombia_plus_global_compact,bancolombia_price_usd_roll_mean126,colombia,rolling_mean,False,True
colombia_plus_global_compact,bancolombia_price_usd_roll_std126,colombia,rolling_std,False,True
colombia_plus_global_compact,bancolombia_price_usd_dist_max126,colombia,rolling_distance,False,True
colombia_plus_global_compact,bancolombia_price_usd_dist_min126,colombia,rolling_distance,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_log,colombia,raw,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_logret_1,colombia,log_return,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_logret_5,colombia,log_return,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_logret_21,colombia,log_return,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_diff_1,colombia,difference,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_pct_21,colombia,pct_change,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_lag1,colombia,lag,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_lag5,colombia,lag,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_lag21,colombia,lag,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_lag63,colombia,lag,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_roll_mean21,colombia,rolling_mean,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_roll_std21,colombia,rolling_std,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_dist_max21,colombia,rolling_distance,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_dist_min21,colombia,rolling_distance,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_roll_mean63,colombia,rolling_mean,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_roll_std63,colombia,rolling_std,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_dist_max63,colombia,rolling_distance,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_dist_min63,colombia,rolling_distance,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_roll_mean126,colombia,rolling_mean,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_roll_std126,colombia,rolling_std,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_dist_max126,colombia,rolling_distance,False,True
colombia_plus_global_compact,inflacion_sin_alimentos_dist_min126,colombia,rolling_distance,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_log,colombia,raw,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_logret_1,colombia,log_return,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_logret_5,colombia,log_return,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_logret_21,colombia,log_return,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_diff_1,colombia,difference,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_pct_21,colombia,pct_change,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_lag1,colombia,lag,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_lag5,colombia,lag,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_lag21,colombia,lag,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_lag63,colombia,lag,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_roll_mean21,colombia,rolling_mean,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_roll_std21,colombia,rolling_std,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_dist_max21,colombia,rolling_distance,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_dist_min21,colombia,rolling_distance,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_roll_mean63,colombia,rolling_mean,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_roll_std63,colombia,rolling_std,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_dist_max63,colombia,rolling_distance,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_dist_min63,colombia,rolling_distance,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_roll_mean126,colombia,rolling_mean,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_roll_std126,colombia,rolling_std,False,True
colombia_plus_global_compact,precio_bolsa_nacional_energetica_dist_max126,colombia,rolling_distance,False,False
colombia_plus_global_compact,precio_bolsa_nacional_energetica_dist_min126,colombia,rolling_distance,False,True
colombia_plus_global_compact,dd_lag1_dd_score_diff_1,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_pct_21,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_lag1,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_lag5,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_lag21,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_lag63,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_roll_mean21,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_roll_std21,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_dist_max21,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_dist_min21,enfermedad_holandesa,lag,False,False
colombia_plus_global_compact,dd_lag1_dd_score_roll_mean63,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_roll_std63,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_dist_max63,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_dist_min63,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_roll_mean126,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_roll_std126,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_dist_max126,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_score_dist_min126,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,tipm_change_30,colombia,difference,False,True
colombia_plus_global_compact,policy_stance_easing,colombia,raw,False,True
colombia_plus_global_compact,policy_stance_neutral,colombia,raw,False,False
colombia_plus_global_compact,policy_stance_tightening,colombia,raw,False,True
colombia_plus_global_compact,dd_lag1_dd_clasificacion_Indicios parciales,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_clasificacion_Probable enfermedad holandesa,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_clasificacion_Sin clasificación,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,dd_lag1_dd_clasificacion_Sin evidencia suficiente,enfermedad_holandesa,lag,False,True
colombia_plus_global_compact,cluster_abs,regimen,regime_cluster,False,True
colombia_plus_global_compact,cluster_chg,regimen,regime_cluster,False,False
colombia_plus_global_compact,cluster_abs_0,regimen,regime_cluster,False,False
colombia_plus_global_compact,cluster_abs_1,regimen,regime_cluster,False,True
colombia_plus_global_compact,cluster_abs_2,regimen,regime_cluster,False,True
colombia_plus_global_compact,cluster_abs_3,regimen,regime_cluster,False,True
colombia_plus_global_compact,cluster_abs_4,regimen,regime_cluster,False,True
colombia_plus_global_compact,cluster_abs_5,regimen,regime_cluster,False,True
colombia_plus_global_compact,cluster_abs_6,regimen,regime_cluster,False,False
colombia_plus_global_compact,cluster_chg_0,regimen,regime_cluster,False,True
colombia_plus_global_compact,cluster_chg_1,regimen,regime_cluster,False,True
colombia_plus_global_compact,cluster_chg_2,regimen,regime_cluster,False,False
colombia_plus_global_compact,cluster_chg_3,regimen,regime_cluster,False,True
colombia_plus_global_compact,cluster_chg_4,regimen,regime_cluster,False,True
colombia_plus_global_compact,cluster_chg_5,regimen,regime_cluster,False,True
colombia_plus_global_compact,cluster_chg_6,regimen,regime_cluster,False,True
colombia_plus_global_compact,spy_volume_lag21,renta_variable,lag,True,True
colombia_plus_global_compact,spy_volume_lag5,renta_variable,lag,True,True
colombia_plus_global_compact,spy_volume_lag1,renta_variable,lag,True,True
colombia_plus_global_compact,spy_volume_roll_mean21,renta_variable,rolling_mean,True,True
colombia_plus_global_compact,qqq_volume_lag21,renta_variable,lag,True,True
colombia_plus_global_compact,qqq_volume_lag5,renta_variable,lag,True,True
colombia_plus_global_compact,qqq_volume_lag1,renta_variable,lag,True,True
colombia_plus_global_compact,qqq_volume_roll_mean21,renta_variable,rolling_mean,True,True
colombia_plus_global_compact,spy_volume_roll_std21,renta_variable,rolling_std,True,True
colombia_plus_global_compact,slv_volume_lag21,metales,lag,True,True
colombia_plus_global_compact,slv_volume_lag5,metales,lag,True,True
colombia_plus_global_compact,slv_volume_lag1,metales,lag,True,True
colombia_plus_global_compact,qqq_volume_roll_std21,renta_variable,rolling_std,True,True
colombia_plus_global_compact,slv_volume_roll_mean21,metales,rolling_mean,True,True
colombia_plus_global_compact,slv_volume_roll_std21,metales,rolling_std,True,True
colombia_plus_global_compact,gld_volume_lag21,oro_internacional,lag,True,True
colombia_plus_global_compact,gld_volume_lag5,oro_internacional,lag,True,True
colombia_plus_global_compact,gld_volume_lag1,oro_internacional,lag,True,True
colombia_plus_global_compact,gld_volume_roll_mean21,oro_internacional,rolling_mean,True,True
colombia_plus_global_compact,iau_volume_lag5,oro_internacional,lag,True,True
colombia_plus_global_compact,iau_volume_lag1,oro_internacional,lag,True,True
colombia_plus_global_compact,iau_volume_lag21,oro_internacional,lag,True,True
colombia_plus_global_compact,iau_volume_roll_mean21,oro_internacional,rolling_mean,True,True
colombia_plus_global_compact,gld_volume_roll_std21,oro_internacional,rolling_std,True,True
colombia_plus_global_compact,iau_volume_roll_std21,oro_internacional,rolling_std,True,True
colombia_plus_global_compact,cl_f_volume_lag21,energia,lag,True,True
colombia_plus_global_compact,cl_f_volume_lag5,energia,lag,True,True
colombia_plus_global_compact,cl_f_volume_lag1,energia,lag,True,True
